chrom	geneName	strand	location	assigned_tissue_type	Hvalue	AdjustedHvalue
chr16	RBBP6	+	24583599	none	2.2149	2.7604
chr16	RBBP6	+	24584172	none	2.3591	2.7645
chr16	RNF40	+	30786502	none	2.4126	2.7956
chr16	RPL13	+	89629483	none	2.4168	2.7111
chr16	RPL13	+	89629843	none	2.5953	2.7503
chr16	RRN3	-	15153894	none	2.2861	2.8059
chr16	RSL1D1	-	11931206	none	2.2388	2.7953
chr16	RSPRY1	+	57274373	none	2.4767	2.7911
chr16	SBK1	+	28334623	none	2.4398	2.7798
chr16	SBK1	+	28335160	none	2.4399	2.8023
chr16	SEPHS2	-	30454965	none	2.3948	2.8014
chr16	SEPHS2	-	30455332	none	2.3948	2.7835
chr16	SETD6	+	58554416	none	2.6171	2.8042
chr16	SEZ6L2	-	29882487	none	2.3060	2.8001
chr16	SIAH1	-	48394454	none	2.4185	2.8059
chr16	SLX4	-	3631190	none	2.5737	2.8005
chr16	SNTB2	+	69342946	none	2.5752	2.7586
chr16	SPG7	+	89624163	none	2.4443	2.8046
chr16	TAOK2	+	30003569	none	2.2022	2.7681
chr16	TBC1D24	+	2555718	none	2.2987	2.7436
chr16	TCEB2	-	2821968	none	2.4166	2.7729
chr16	TCF25	+	89951031	none	2.4575	2.7285
chr16	TCF25	+	89977782	none	2.4878	2.7643
chr16	TERF2IP	+	75691324	none	2.4054	2.8035
chr16	TMEM159	+	21191926	none	2.2978	2.8047
chr16	TMEM231	-	75572210	none	2.2981	2.8059
chr16	TMEM8A	-	420839	none	2.4678	2.7688
chr16	TMEM8A	-	421869	none	2.4678	2.7134
chr16	TNRC6A	+	24836771	none	2.4754	2.7885
chr16	TRAF7	+	2228076	none	2.5918	2.7818
chr16	UBE2I	+	1375339	none	2.5362	2.7190
chr16	UBN1	+	4932351	none	2.4604	2.8019
chr16	USP7	-	8986627	none	2.3536	2.7462
chr16	USP7	-	8987358	none	2.6037	2.7332
chr16	USP7	-	9010913	none	2.4987	2.7305
chr16	VAC14	-	70721348	none	2.3103	2.8055
chr16	VPS35	-	46693599	none	2.5829	2.7911
chr16	VPS35	-	46694153	none	2.5829	2.7693
chr16	XYLT1	-	17196189	none	2.4720	2.7045
chr16	ZC3H7A	-	11844460	none	2.6621	2.8066
chr16	ZCCHC14	-	87439865	none	2.2705	2.8012
chr16	ZDHHC7	-	85008075	none	2.4554	2.8065
chr16	ZNF276	+	89807312	none	2.5784	2.7048
chr16	ZNF75A	+	3368567	none	2.6414	2.8022
chr16	ZNF821	-	71893585	none	2.4781	2.8059
chr17	ABCA5	-	67243486	none	2.5584	2.7723
chr17	ABCA9	-	66970988	none	2.5796	2.7018
chr17	ABHD15	-	27888309	none	2.6399	2.7923
chr17	ACBD4	+	43221533	none	2.3453	2.7825
chr17	ACOX1	-	73941664	none	2.6612	2.7227
chr17	AKAP10	-	19808081	none	2.6023	2.7997
chr17	ALDH3A2	+	19579026	none	2.2274	2.7402
chr17	ALDH3A2	+	19580905	none	2.2092	2.7228
chr17	ANKFY1	-	4067150	none	2.4065	2.8064
chr17	AOC3	+	41010138	none	2.3179	2.8070
chr17	ATP1B2	+	7561076	none	2.6442	2.8053
chr17	ATP5H	-	73034991	none	2.4398	2.8043
chr17	ATP5H	-	73036200	none	2.4398	2.7715
chr17	BECN1	-	40962161	none	2.4159	2.8000
chr17	BIRC5	+	76220294	none	2.4354	2.7182
chr17	BIRC5	+	76220754	none	2.6436	2.7593
chr17	BPTF	+	65899954	none	2.5050	2.7702
chr17	BPTF	+	65905755	none	2.5156	2.7863
chr17	BPTF	+	65979261	none	2.4028	2.7232
chr17	C17orf104	+	42753141	none	2.3737	2.7049
chr17	C17orf85	-	3710055	none	2.4122	2.7637
chr17	CACNA1G	+	48704432	none	2.3693	2.7927
chr17	CASKIN2	-	73496349	none	2.5129	2.7996
chr17	CCDC103	+	42980638	none	2.2745	2.7105
chr17	CCDC40	+	78074400	none	2.4165	2.7314
chr17	CCDC43	-	42754815	none	2.5507	2.8073
chr17	CCT6B	-	33254947	none	2.6251	2.8028
chr17	CDC27	-	45195321	none	2.6885	2.7688
chr17	CDC27	-	45195571	none	2.4854	2.7011
chr17	CDK12	+	37689799	none	2.5156	2.7302
chr17	CENPV	-	16245873	none	2.5239	2.8046
chr17	CEP95	+	62532778	none	2.3175	2.7670
chr17	CHRNB1	+	7360925	none	2.3626	2.7979
chr17	CLDN7	-	7163230	none	2.3797	2.7909
chr17	COX10	+	14111977	none	2.3159	2.8035
chr17	CPD	+	28794704	none	2.6510	2.7399
chr17	CTDNEP1	-	7146925	none	2.3364	2.7669
chr17	CYB5D2	+	4060849	none	2.6238	2.7624
chr17	CYB5D2	+	4060981	none	2.6238	2.7825
chr17	DBIL5P	+	656837	none	2.4930	2.7436
chr17	DDX42	+	61896603	none	2.2979	2.8071
chr17	DDX5	-	62495746	none	2.4599	2.7985
chr17	DDX52	-	35973792	none	2.3905	2.7887
chr17	DDX52	-	35979823	none	2.6577	2.7685
chr17	DERL2	-	5377647	none	2.4701	2.7918
chr17	DUSP14	+	35873594	none	2.6636	2.8060
chr17	EFCAB13	+	45506477	none	2.3244	2.7833
chr17	EIF1	+	39847887	none	2.3088	2.7943
chr17	EVI2A	-	29644676	none	2.3024	2.8054
chr17	EXOC7	-	74077097	none	2.2260	2.8048
chr17	EZH1	-	40852311	none	2.3048	2.8037
chr17	FAM222B	-	27082994	none	2.3125	2.7686
chr17	FLCN	-	17115547	none	2.2665	2.7849
chr17	FLOT2	-	27206390	none	2.2023	2.8069
chr17	FOXK2	+	80560268	none	2.4097	2.7200
chr17	GEMIN4	-	647870	none	2.2756	2.8021
chr17	GGNBP2	+	34946269	none	2.2846	2.7167
chr17	GJC1	-	42875828	none	2.6128	2.7209
chr17	GLOD4	-	662578	none	2.5550	2.7892
chr17	GLOD4	-	662695	none	2.5550	2.7544
chr17	GNA13	-	63005417	none	2.5116	2.7190
chr17	GNA13	-	63006835	none	2.5116	2.7777
chr17	GOSR1	+	28852652	none	2.4009	2.7140
chr17	GOSR1	+	28853824	none	2.4413	2.7904
chr17	H3F3B	-	73774110	none	2.5393	2.7002
chr17	H3F3B	-	73774344	none	2.3559	2.7389
chr17	HEATR6	-	58120551	none	2.2698	2.8065
chr17	HEXIM1	+	43228008	none	2.6332	2.7810
chr17	HEXIM1	+	43229459	none	2.6332	2.7151
chr17	HLF	+	53402421	none	2.6247	2.7796
chr17	HN1	-	73132093	none	2.4022	2.7483
chr17	HOXB7	-	46684602	none	2.4335	2.7474
chr17	HOXB7	-	46685089	none	2.2634	2.7643
chr17	IGF2BP1	+	47132497	none	2.4741	2.7456
chr17	IGF2BP1	+	47133495	none	2.3658	2.7774
chr17	KAT7	+	47906450	none	2.3507	2.7954
chr17	KDM6B	+	7758106	none	2.2991	2.8065
chr17	KIAA0100	-	26941476	none	2.6448	2.7938
chr17	KPNB1	+	45762027	none	2.4666	2.7575
chr17	LIG3	+	33331819	none	2.4222	2.7168
chr17	LIMD2	-	61775178	none	2.3180	2.8072
chr17	LRRC59	-	48458611	none	2.3069	2.7859
chr17	LRRC59	-	48460030	none	2.3068	2.7010
chr17	LUC7L3	+	48823167	none	2.5179	2.7773
chr17	LUC7L3	+	48829998	none	2.4909	2.7781
chr17	MAFG	-	79876156	none	2.5564	2.8001
chr17	MAFG	-	79879458	none	2.4865	2.7478
chr17	MAFG	-	79879704	none	2.4348	2.7082
chr17	MBTD1	-	49254793	none	2.4964	2.8029
chr17	MED1	-	37560546	none	2.6745	2.8048
chr17	MED1	-	37563976	none	2.6745	2.7247
chr17	MED13	-	60020009	none	2.6685	2.7405
chr17	MED31	-	6547626	none	2.3585	2.7979
chr17	METRNL	+	81052585	none	2.3777	2.8033
chr17	MFSD11	+	74775420	none	2.3215	2.7018
chr17	MLX	+	40723845	none	2.4685	2.7499
chr17	MLX	+	40724721	none	2.4685	2.8046
chr17	MPRIP	+	17088866	none	2.5309	2.7706
chr17	MSL1	+	38286550	none	2.3055	2.7841
chr17	MSL1	+	38293030	none	2.5030	2.7899
chr17	MYO15B	+	73622923	none	2.5269	2.7567
chr17	MYO19	-	34851609	none	2.5649	2.8053
chr17	NARF	+	80446111	none	2.4620	2.8006
chr17	NBR1	+	41363697	none	2.3958	2.7438
chr17	NEUROD2	-	37760025	none	2.2196	2.7605
chr17	NEUROD2	-	37760917	none	2.6175	2.7766
chr17	NFE2L1	+	46138293	none	2.4812	2.7994
chr17	NFE2L1	+	46138855	none	2.2461	2.7098
chr17	NOL11	+	65740302	none	2.2345	2.8070
chr17	NSRP1	+	28512453	none	2.3967	2.7475
chr17	NSRP1	+	28513480	none	2.4392	2.7854
chr17	NUFIP2	-	27582865	none	2.4339	2.7383
chr17	NUFIP2	-	27584555	none	2.2864	2.7224
chr17	OGFOD3	-	80347998	none	2.5983	2.7568
chr17	PCGF2	-	36890160	none	2.2470	2.7174
chr17	PCGF2	-	36891281	none	2.2470	2.7895
chr17	PCTP	+	53854727	none	2.5177	2.8057
chr17	PECAM1	-	62400413	none	2.6214	2.7475
chr17	PHB	-	47481428	none	2.6036	2.7980
chr17	PHF23	-	7138602	none	2.3709	2.7686
chr17	PIK3R5	-	8782230	none	2.5105	2.8072
chr17	PLEKHM1	-	43513276	none	2.6031	2.8066
chr17	PLXDC1	-	37219564	none	2.2969	2.7002
chr17	PNPO	+	46026660	none	2.4629	2.7937
chr17	POLDIP2	-	26674219	none	2.5674	2.7964
chr17	PRKAR1A	+	66528890	none	2.4369	2.7778
chr17	PSME3	+	40995249	none	2.3732	2.7946
chr17	PTRH2	-	57774681	none	2.2787	2.8071
chr17	RABEP1	+	5289118	none	2.4575	2.7084
chr17	RARA	+	38513041	none	2.4931	2.8024
chr17	RARA	+	38513889	none	2.6430	2.7054
chr17	RHOT1	+	30552517	none	2.2809	2.7185
chr17	RHOT1	+	30552724	none	2.2809	2.7577
chr17	RNF135	+	29326917	none	2.4084	2.8051
chr17	RPA1	+	1801354	none	2.5825	2.7640
chr17	RPS6KB1	+	58024314	none	2.5123	2.7822
chr17	RPS6KB1	+	58027772	none	2.2730	2.7423
chr17	SCARF1	-	1537158	none	2.5602	2.8044
chr17	SGK494	-	26930404	none	2.3959	2.7841
chr17	SKA2	-	57187336	none	2.5143	2.7840
chr17	SLC16A5	+	73102240	none	2.6034	2.7994
chr17	SLC35B1	-	47778671	none	2.4641	2.8072
chr17	SLC38A10	-	79218810	none	2.2259	2.8043
chr17	SLC46A1	-	26721671	none	2.3566	2.7970
chr17	SLC9A3R1	+	72765482	none	2.4963	2.8072
chr17	SMG6	-	1963148	none	2.4740	2.8013
chr17	SOCS7	+	36561834	none	2.2507	2.7229
chr17	SP2	+	46006170	none	2.2105	2.7821
chr17	SPAG7	-	4862534	none	2.6522	2.7767
chr17	SPAG9	-	49039539	none	2.3839	2.7661
chr17	SPOP	-	47676651	none	2.4789	2.8071
chr17	SREBF1	-	17715401	none	2.4762	2.8063
chr17	SRP68	-	74034868	none	2.2276	2.7168
chr17	SRP68	-	74035199	none	2.2276	2.8008
chr17	SRSF1	-	56080757	none	2.3049	2.8003
chr17	SRSF2	-	74730211	none	2.6115	2.8069
chr17	SRSF2	-	74730942	none	2.6115	2.7430
chr17	SSH2	-	27952970	none	2.6202	2.7057
chr17	SSH2	-	28252245	none	2.3197	2.7313
chr17	STAT3	-	40465348	none	2.3778	2.7937
chr17	STAT5A	+	40463955	none	2.6661	2.7949
chr17	STRADA	-	61780207	none	2.2078	2.8067
chr17	STX8	-	9153802	none	2.6583	2.8003
chr17	SUPT4H1	-	56422552	none	2.6717	2.7940
chr17	SUPT4H1	-	56423293	none	2.6717	2.7674
chr17	SUPT6H	+	27029246	none	2.6356	2.8022
chr17	SYNRG	-	35878571	none	2.3010	2.7088
chr17	TADA2A	+	35838364	none	2.5535	2.7688
chr17	TAF15	+	34174222	none	2.5999	2.8020
chr17	TAOK1	+	27878912	none	2.6545	2.7445
chr17	TBX2	+	59486817	none	2.4482	2.7994
chr17	TEX2	-	62225048	none	2.4720	2.7425
chr17	THRA	+	38248875	none	2.6087	2.8049
chr17	TMEM101	-	42088568	none	2.2961	2.7821
chr17	TMEM199	+	26689083	none	2.4999	2.7391
chr17	TMEM199	+	26689262	none	2.3813	2.7586
chr17	TMEM220	-	10618749	none	2.5202	2.7711
chr17	TNFAIP1	+	26674034	none	2.5065	2.7857
chr17	TNRC6C	+	76102341	none	2.5674	2.7790
chr17	TNRC6C	+	76103526	none	2.6152	2.7504
chr17	TNS4	-	38632094	none	2.5210	2.8023
chr17	TOM1L1	+	53039310	none	2.4442	2.7860
chr17	TOP2A	-	38552563	none	2.4104	2.7634
chr17	TRIM25	-	54965276	none	2.2363	2.7806
chr17	TRIM25	-	54965869	none	2.2363	2.8012
chr17	TSR1	-	2227273	none	2.2131	2.7998
chr17	TSR1	-	2235557	none	2.5706	2.7250
chr17	UBALD2	+	74266823	none	2.2055	2.7197
chr17	UBALD2	+	74267372	none	2.2055	2.8043
chr17	UBE2G1	-	4175337	none	2.5442	2.7601
chr17	ULK2	-	19678059	none	2.5519	2.7558
chr17	USP22	-	20902916	none	2.5350	2.7681
chr17	USP22	-	20903070	none	2.5350	2.7732
chr17	UTP18	+	49375278	none	2.3728	2.8049
chr17	UTP6	-	30190199	none	2.3528	2.8036
chr17	VEZF1	-	56048919	none	2.2324	2.8069
chr17	WSB1	+	25640644	none	2.6163	2.7914
chr17	XAF1	+	6678831	none	2.6819	2.7079
chr17	ZNF286A	+	15624098	none	2.4442	2.7742
chr17	ZNF830	+	33290062	none	2.4630	2.7788
chr17	ZSWIM7	-	15881063	none	2.5475	2.7590
chr18	ABHD3	-	19230869	none	2.5264	2.8063
chr18	ACAA2	-	47309882	none	2.6844	2.7550
chr18	ADNP2	+	77896697	none	2.5631	2.7982
chr18	ADNP2	+	77898212	none	2.6179	2.7520
chr18	ANKRD12	+	9255553	none	2.5472	2.7737
chr18	ANKRD12	+	9256166	none	2.2303	2.7859
chr18	ANKRD12	+	9256575	none	2.3378	2.7805
chr18	AQP4	-	24432008	none	2.2918	2.7963
chr18	CDH2	-	25531698	none	2.5580	2.7526
chr18	CELF4	-	34823007	none	2.2102	2.7480
chr18	CEP76	-	12673096	none	2.2967	2.7509
chr18	CTIF	+	46389578	none	2.5716	2.7009
chr18	ELP2	+	33754622	none	2.3552	2.7234
chr18	EPG5	-	43430618	none	2.5122	2.7725
chr18	FAM210A	-	13663357	none	2.4201	2.7913
chr18	GALNT1	+	33290948	none	2.3297	2.8021
chr18	HAUS1	+	43708290	none	2.4970	2.8011
chr18	HDHD2	-	44633790	none	2.3114	2.7956
chr18	HSBP1L1	+	77730803	none	2.2803	2.8046
chr18	IER3IP1	-	44681422	none	2.6411	2.7649
chr18	IER3IP1	-	44682406	none	2.6411	2.7248
chr18	KCTD1	-	24034947	none	2.3506	2.7532
chr18	KDSR	-	60997973	none	2.5384	2.7969
chr18	KIAA1468	+	59973183	none	2.4142	2.7892
chr18	LAMA1	-	6941746	none	2.5205	2.7680
chr18	LMAN1	-	56995069	none	2.3424	2.8069
chr18	MALT1	+	56417367	none	2.3731	2.7820
chr18	MAPRE2	+	32721810	none	2.4420	2.7925
chr18	ME2	+	48474250	none	2.4955	2.8067
chr18	MIB1	+	19450003	none	2.3386	2.7440
chr18	MIB1	+	19450907	none	2.6335	2.7340
chr18	NDC80	+	2616611	none	2.4059	2.8017
chr18	PARD6G	-	77915125	none	2.6856	2.7033
chr18	PMAIP1	+	57571526	none	2.4700	2.8066
chr18	PPP4R1	-	9546862	none	2.3448	2.8029
chr18	PSMA8	+	23772714	none	2.4562	2.7204
chr18	PTPRM	+	8406851	none	2.2691	2.7982
chr18	RBBP8	+	20606438	none	2.6238	2.8065
chr18	ROCK1	-	18559911	none	2.3947	2.7896
chr18	RTTN	-	67671048	none	2.6256	2.8020
chr18	SEC11C	+	56826057	none	2.3790	2.7824
chr18	SLC39A6	-	33688507	none	2.5507	2.7992
chr18	SLC39A6	-	33689134	none	2.6579	2.7801
chr18	SMCHD1	+	2803602	none	2.6026	2.7680
chr18	SNRPD1	+	19209184	none	2.4135	2.8047
chr18	SOCS6	+	67994345	none	2.2329	2.7643
chr18	SOCS6	+	67997411	none	2.2329	2.7046
chr18	SPIRE1	-	12446522	none	2.3005	2.7681
chr18	SS18	-	23596243	none	2.3221	2.8027
chr18	TMEM241	-	20875981	none	2.5528	2.8013
chr18	TMX3	-	66340939	none	2.3537	2.8012
chr18	TPGS2	-	34376049	none	2.2258	2.7983
chr18	VAPA	+	9954791	none	2.4775	2.7756
chr18	YES1	-	721751	none	2.5869	2.8071
chr18	ZADH2	-	72909572	none	2.3360	2.7084
chr18	ZADH2	-	72911397	none	2.4030	2.7637
chr18	ZBTB14	-	5289380	none	2.6218	2.7652
chr18	ZBTB14	-	5289816	none	2.3448	2.7662
chr18	ZNF271	+	32888882	none	2.4102	2.7493
chr18	ZNF397	+	32829771	none	2.2457	2.7936
chr18	ZSCAN30	-	32831031	none	2.2888	2.8068
chr19	ACTN4	+	39221160	none	2.6514	2.8018
chr19	AES	-	3052918	none	2.3696	2.7746
chr19	AES	-	3053116	none	2.3696	2.7079
chr19	ALKBH7	+	6375015	none	2.4250	2.7569
chr19	ATF5	+	50437157	none	2.4135	2.8018
chr19	AXL	+	41767657	none	2.2253	2.8011
chr19	BRD4	-	15347658	none	2.4455	2.7193
chr19	BSG	+	583481	none	2.2633	2.8022
chr19	C19orf12	-	30192074	none	2.5669	2.7914
chr19	C19orf40	+	33468394	none	2.2332	2.8054
chr19	C19orf66	+	10203914	none	2.3808	2.8058
chr19	C3	-	6677859	none	2.5514	2.8072
chr19	CACNA1A	-	13317486	none	2.4785	2.7919
chr19	CEACAM1	-	43011466	none	2.4956	2.7127
chr19	CEACAM1	-	43013262	none	2.2216	2.7487
chr19	CEACAM21	+	42057484	none	2.2786	2.7520
chr19	CEACAM21	+	42073174	none	2.5683	2.7260
chr19	CENPBD1P1	+	59095750	none	2.5358	2.8005
chr19	CHAF1A	+	4443241	none	2.2650	2.7729
chr19	CHAF1A	+	4443382	none	2.3195	2.7751
chr19	COLGALT1	+	17693955	none	2.3659	2.8041
chr19	COX6B2	-	55861075	none	2.5644	2.7163
chr19	CRTC1	+	18893139	none	2.6049	2.7561
chr19	DAZAP1	+	1435294	none	2.3057	2.7949
chr19	DDA1	+	17431086	none	2.6068	2.7242
chr19	DDA1	+	17434101	none	2.5597	2.7827
chr19	DMKN	-	35988129	none	2.5631	2.7743
chr19	DMKN	-	35994224	none	2.5631	2.7514
chr19	DMWD	-	46287016	none	2.3650	2.7258
chr19	EHD2	+	48246389	none	2.6052	2.8060
chr19	FXYD3	+	35614553	none	2.5374	2.7893
chr19	GATAD2A	+	19617776	none	2.2203	2.7910
chr19	GATAD2A	+	19618136	none	2.4010	2.7824
chr19	GIPC1	-	14588578	none	2.4361	2.8071
chr19	HDGFRP2	+	4502213	none	2.3723	2.8072
chr19	HIF3A	+	46841794	none	2.3469	2.7602
chr19	HIF3A	+	46846684	none	2.2903	2.7578
chr19	HNRNPUL1	+	41812930	none	2.5073	2.8003
chr19	HNRNPUL1	+	41813272	none	2.5073	2.7845
chr19	ICAM1	+	10397280	none	2.4507	2.7922
chr19	IL27RA	+	14163718	none	2.3380	2.7850
chr19	IL27RA	+	14164021	none	2.3955	2.7363
chr19	INSR	-	7112272	none	2.5671	2.7632
chr19	INSR	-	7114732	none	2.4992	2.7201
chr19	IRGQ	-	44090100	none	2.4883	2.7848
chr19	ISYNA1	-	18545627	none	2.6859	2.8071
chr19	KHSRP	-	6413372	none	2.3922	2.7710
chr19	KLHL26	+	18781302	none	2.4040	2.7841
chr19	KLHL26	+	18782526	none	2.4040	2.7798
chr19	LILRB5	-	54754338	none	2.6002	2.7242
chr19	LINC00665	-	36810610	none	2.4242	2.7186
chr19	LRP3	+	33698539	none	2.3894	2.7609
chr19	LRP3	+	33699757	none	2.3894	2.7393
chr19	LSM14A	+	34718989	none	2.3236	2.7484
chr19	LSM14A	+	34720187	none	2.2699	2.7514
chr19	MAU2	+	19468565	none	2.6705	2.7593
chr19	MAU2	+	19469552	none	2.6705	2.7021
chr19	MED29	+	39890689	none	2.6187	2.7779
chr19	NACC1	+	13251952	none	2.2380	2.8062
chr19	NFIX	+	13209588	none	2.3200	2.7937
chr19	NFKBID	-	36378866	none	2.5312	2.8037
chr19	NUCB1	+	49426519	none	2.5630	2.8043
chr19	NUMBL	-	41172592	none	2.3818	2.7055
chr19	PCAT19	-	41985037	none	2.4759	2.7518
chr19	PGLS	+	17632066	none	2.6756	2.8022
chr19	PHLDB3	-	43979261	none	2.5903	2.7902
chr19	PLAUR	-	44152742	none	2.5116	2.8048
chr19	PLEKHA4	-	49340355	none	2.2414	2.8071
chr19	POP4	+	30106655	none	2.4329	2.7751
chr19	PRPF31	+	54635136	none	2.3752	2.8070
chr19	PSMD8	+	38874108	none	2.3711	2.7659
chr19	PSMD8	+	38874452	none	2.3711	2.7490
chr19	PVR	+	45166836	none	2.3881	2.7112
chr19	RNF126	-	647536	none	2.5591	2.8030
chr19	RNF126	-	647825	none	2.5591	2.7655
chr19	RPS19	+	42375466	none	2.5581	2.8069
chr19	SAE1	+	47713884	none	2.5750	2.7073
chr19	SAFB	+	5668476	none	2.4045	2.8058
chr19	SAFB2	-	5587036	none	2.4886	2.8055
chr19	SLC25A23	-	6440083	none	2.6436	2.8050
chr19	SLC25A42	+	19223694	none	2.3791	2.8069
chr19	SLC35E1	-	16660653	none	2.4028	2.7395
chr19	SLC35E1	-	16661670	none	2.4028	2.7940
chr19	SLC44A2	+	10755220	none	2.3820	2.7332
chr19	SMARCA4	+	11172729	none	2.5081	2.7178
chr19	SMARCA4	+	11172943	none	2.5081	2.7803
chr19	SUGP2	-	19101716	none	2.2985	2.8066
chr19	SYT5	-	55682569	none	2.5455	2.7114
chr19	TCF3	-	1609301	none	2.5569	2.8060
chr19	TIMM13	-	2426891	none	2.4311	2.7848
chr19	TIMM44	-	7991613	none	2.3283	2.8072
chr19	TIMM50	+	39980550	none	2.3437	2.7753
chr19	TMEM147	+	36038413	none	2.4914	2.8068
chr19	TSEN34	+	54697509	none	2.5165	2.8018
chr19	UBA52	+	18686245	none	2.5062	2.7186
chr19	UQCR11	-	1598060	none	2.5117	2.8070
chr19	WIZ	-	15532911	none	2.5136	2.8030
chr19	ZBTB7A	-	4046609	none	2.3539	2.7905
chr19	ZFP14	-	36827721	none	2.4483	2.7952
chr19	ZIK1	+	58105253	none	2.3115	2.7645
chr19	ZNF100	-	21906849	none	2.6377	2.7303
chr19	ZNF101	+	19794307	none	2.5264	2.7670
chr19	ZNF134	+	58136087	none	2.4434	2.7404
chr19	ZNF14	-	19821282	none	2.5462	2.8021
chr19	ZNF146	+	36729662	none	2.5019	2.8065
chr19	ZNF160	-	53569871	none	2.3997	2.7939
chr19	ZNF211	+	58154129	none	2.4134	2.7912
chr19	ZNF256	-	58452206	none	2.3250	2.7975
chr19	ZNF260	-	37001602	none	2.6108	2.7852
chr19	ZNF266	-	9523283	none	2.5359	2.7844
chr19	ZNF415	-	53611138	none	2.3374	2.7312
chr19	ZNF417	-	58417154	none	2.2468	2.7751
chr19	ZNF428	-	44111616	none	2.4516	2.8066
chr19	ZNF43	-	21987757	none	2.3672	2.7784
chr19	ZNF430	+	21242852	none	2.3313	2.7992
chr19	ZNF431	+	21368761	none	2.4652	2.7786
chr19	ZNF433	-	12127241	none	2.5222	2.7408
chr19	ZNF441	+	11894875	none	2.2136	2.7954
chr19	ZNF461	-	37129340	none	2.3707	2.7738
chr19	ZNF473	+	50550416	none	2.4776	2.7848
chr19	ZNF486	+	20311289	none	2.3811	2.7018
chr19	ZNF542P	+	56890917	none	2.2130	2.7335
chr19	ZNF544	+	58774999	none	2.5692	2.7680
chr19	ZNF548	+	57912784	none	2.5393	2.7722
chr19	ZNF551	+	58202012	none	2.3042	2.7999
chr19	ZNF561	-	9718013	none	2.2421	2.7883
chr19	ZNF576	+	44104143	none	2.3063	2.7782
chr19	ZNF576	+	44105341	none	2.6841	2.7418
chr19	ZNF585A	-	37656323	none	2.6275	2.7853
chr19	ZNF585B	-	37672487	none	2.6006	2.7552
chr19	ZNF587	+	58376488	none	2.5079	2.7781
chr19	ZNF616	-	52616339	none	2.4430	2.8029
chr19	ZNF616	-	52617661	none	2.4421	2.8030
chr19	ZNF626	-	20823374	none	2.3386	2.7097
chr19	ZNF649	-	52392486	none	2.4471	2.7477
chr19	ZNF667	-	56950705	none	2.4370	2.8019
chr19	ZNF749	+	57960665	none	2.3873	2.7790
chr19	ZNF772	-	57980958	none	2.4336	2.7781
chr19	ZNF799	-	12505667	none	2.6279	2.7884
chr19	ZNF83	-	53115636	none	2.4378	2.8061
chr19	ZNF85	+	21133511	none	2.5745	2.7652
chr19	ZNF850	-	37234393	none	2.6613	2.7268
chr19	ZNF91	-	23540517	none	2.6085	2.7545
chr19	ZNF93	+	20046376	none	2.3119	2.7717
chr2	ABI2	+	204296877	none	2.5876	2.7715
chr2	ACTR3	+	114716953	none	2.3478	2.7273
chr2	ADAM17	-	9628678	none	2.4772	2.8057
chr2	ADI1	-	3502232	none	2.5946	2.7890
chr2	AFTPH	+	64820118	none	2.6201	2.8071
chr2	AGBL5	+	27293427	none	2.3229	2.7606
chr2	AGPS	+	178404154	none	2.4615	2.7265
chr2	AMMECR1L	-	128619212	none	2.5328	2.7442
chr2	ANXA4	+	70052906	none	2.5647	2.7888
chr2	ANXA4	+	70053586	none	2.6268	2.7389
chr2	AP1S3	-	224620056	none	2.5533	2.7995
chr2	ARL6IP6	+	153617279	none	2.3864	2.8059
chr2	ASAP2	+	9545800	none	2.6572	2.7680
chr2	ASB3	-	53897124	none	2.6610	2.8055
chr2	ASXL2	-	25960559	none	2.3938	2.7626
chr2	ATAD2B	-	23971545	none	2.5027	2.7390
chr2	ATF2	-	175936987	none	2.5576	2.8064
chr2	ATL2	-	38522034	none	2.5622	2.8026
chr2	ATP6V1C2	+	10924034	none	2.2585	2.7274
chr2	AUP1	-	74753786	none	2.2050	2.8010
chr2	B3GNT2	+	62451863	none	2.3072	2.8059
chr2	BARD1	-	215590374	none	2.3520	2.7838
chr2	BUB1	-	111395466	none	2.6260	2.8015
chr2	C2orf72	+	231913642	none	2.2498	2.7055
chr2	CALCRL	-	188208022	none	2.5651	2.7464
chr2	CASP8	+	202152392	none	2.5189	2.7986
chr2	CCDC138	+	109493027	none	2.4911	2.7754
chr2	CCDC88A	-	55561299	none	2.4319	2.7283
chr2	CCDC88A	-	55562011	none	2.3964	2.7525
chr2	CCNT2	+	135714967	none	2.3045	2.7637
chr2	CCNYL1	+	208620894	none	2.3649	2.8066
chr2	CDC42EP3	-	37871141	none	2.4655	2.7358
chr2	CEBPZ	-	37428851	none	2.2885	2.8050
chr2	CENPA	+	27017453	none	2.6048	2.7963
chr2	CEP68	+	65314127	none	2.4091	2.7767
chr2	CFAP36	+	55772200	none	2.3914	2.8072
chr2	CFLAR	+	202006312	none	2.3401	2.7192
chr2	CHN1	-	175664194	none	2.5449	2.8066
chr2	CIR1	-	175213713	none	2.4664	2.7932
chr2	CIR1	-	175215400	none	2.3958	2.7281
chr2	CKAP2L	-	113495453	none	2.5888	2.7572
chr2	CNNM3	+	97500915	none	2.5420	2.7488
chr2	COL5A2	-	189897246	none	2.2136	2.7551
chr2	COL5A2	-	189898503	none	2.5104	2.7113
chr2	COMMD1	+	62363185	none	2.4804	2.8068
chr2	COQ10B	+	198339837	none	2.6215	2.7834
chr2	COX5B	+	98264638	none	2.6611	2.8068
chr2	COX7A2L	-	42577652	none	2.3217	2.7998
chr2	CREB1	+	208468143	none	2.5557	2.7343
